EventTime	AirTemp	RH	DP	ChuckTemp	ModTemp	sLid	sVacuu	sPressure
20230313115205	20.15	0.12	-56.84	20.86	0	1	0	0
20230313115206	20.17	0.06	-62.28	20.88	0	1	0	0
20230313115207	20.18	0.16	-54.47	20.88	0	1	0	0
20230313115208	20.15	0.1	-58.31	20.87	0	1	0	0
20230313115210	20.17	0.18	-53.49	20.88	0	1	0	0
20230313115211	20.17	0.12	-56.83	20.88	0	1	0	0
20230313115212	20.14	0.1	-58.31	20.87	0	1	0	0
20230313115213	20.15	0.14	-55.59	20.87	0	1	0	0
20230313115214	20.15	0.08	-60.07	20.88	0	1	0	0
20230313115215	20.14	0.1	-58.31	20.88	0	1	0	0
20230313115216	20.17	0.1	-58.3	20.86	0	1	0	0
20230313115217	20.15	0.1	-58.31	20.87	0	1	0	0
20230313115218	20.15	0.06	-62.29	20.88	0	1	0	0
20230313115219	20.15	0.12	-56.84	20.87	0	1	0	0
20230313115220	20.15	0.14	-55.59	20.88	0	1	0	0
20230313115221	20.15	0.08	-60.07	20.88	0	1	0	0
20230313115222	20.12	0.14	-55.6	20.87	0	1	0	0
20230313115223	20.14	0.08	-60.08	20.88	0	1	0	0
20230313115225	20.15	0.08	-60.07	20.88	0	1	0	0
20230313115226	20.17	0.14	-55.58	20.87	0	1	0	0
20230313115227	20.15	0.08	-60.07	20.88	0	1	0	0
20230313115228	20.15	0.14	-55.59	20.87	0	1	0	0
20230313115229	20.17	0.1	-58.3	20.87	0	1	0	0
20230313115230	20.12	0.14	-55.6	20.88	0	1	0	0
20230313115231	20.17	0.08	-60.06	20.88	0	1	0	0
20230313115232	20.18	0.14	-55.57	20.88	0	1	0	0
20230313115233	20.14	0.12	-56.85	20.88	0	1	0	0
20230313115234	20.15	0.06	-62.29	20.88	0	1	0	0
20230313115235	20.14	0.1	-58.31	20.88	0	1	0	0
20230313115236	20.15	0.12	-56.84	20.88	0	1	0	0
20230313115237	20.15	0.1	-58.31	20.86	0	1	0	0
20230313115238	20.14	0.16	-54.49	20.88	0	1	0	0
20230313115240	20.14	0.14	-55.59	20.88	0	1	0	0
20230313115241	20.15	0.08	-60.07	20.88	0	1	0	0
20230313115242	20.14	0.12	-56.85	20.87	0	1	0	0
20230313115243	20.15	0.06	-62.29	20.88	0	1	0	0
20230313115244	20.15	0.08	-60.07	20.88	0	1	0	0
20230313115245	20.15	0.22	-51.8	20.88	0	1	0	0
20230313115246	20.14	0.1	-58.31	20.87	0	1	0	0
20230313115247	20.17	0.06	-62.28	20.87	0	1	0	0
20230313115248	20.14	0.1	-58.31	20.87	0	1	0	0
20230313115249	20.15	0.14	-55.59	20.88	0	1	0	0
20230313115250	20.17	0.12	-56.83	20.88	0	1	0	0
20230313115251	20.17	0.1	-58.3	20.87	0	1	0	0
20230313115252	20.17	0.1	-58.3	20.87	0	1	0	0
20230313115253	20.15	0.16	-54.48	20.88	0	1	0	0
20230313115254	20.18	0.1	-58.29	20.87	0	1	0	0
20230313115256	20.14	0.14	-55.59	20.88	0	1	0	0
20230313115257	20.17	0.08	-60.06	20.88	0	1	0	0
20230313115258	20.14	0.08	-60.08	20.88	0	1	0	0
20230313115259	20.17	0.04	-65.33	20.87	0	1	0	0
20230313115300	20.17	0.08	-60.06	20.88	0	1	0	0
20230313115301	20.17	0.12	-56.83	20.88	0	1	0	0
20230313115302	20.14	0.06	-62.3	20.88	0	1	0	0
20230313115303	20.14	0.12	-56.85	20.88	0	1	0	0
20230313115304	20.17	0.16	-54.47	20.87	0	1	0	0
20230313115305	20.14	0.18	-53.51	20.88	0	1	0	0
20230313115306	20.15	0.12	-56.84	20.86	0	1	0	0
20230313115307	20.14	0.12	-56.85	20.88	0	1	0	0
20230313115308	20.15	0.08	-60.07	20.87	0	1	0	0
20230313115309	20.17	0.12	-56.83	20.88	0	1	0	0
20230313115311	20.14	0.1	-58.31	20.87	0	1	0	0
20230313115312	20.15	0.16	-54.48	20.86	0	1	0	0
20230313115313	20.14	0.08	-60.08	20.88	0	1	0	0
20230313115314	20.17	0.12	-56.83	20.88	0	1	0	0
20230313115315	20.15	0.12	-56.84	20.88	0	1	0	0
20230313115316	20.14	0.2	-52.62	20.88	0	1	0	0
20230313115317	20.15	0.14	-55.59	20.88	0	1	0	0
20230313115318	20.12	0.12	-56.86	20.88	0	1	0	0
20230313115319	20.15	0.16	-54.48	20.88	0	1	0	0
20230313115320	20.17	0.1	-58.3	20.87	0	1	0	0
20230313115321	20.18	0.18	-53.48	20.88	0	1	0	0
20230313115322	20.15	0.04	-65.34	20.87	0	1	0	0
20230313115323	20.15	0.08	-60.07	20.88	0	1	0	0
20230313115324	20.14	0.08	-60.08	20.88	0	1	0	0
20230313115326	20.18	0.12	-56.83	20.87	0	1	0	0
20230313115327	20.14	0.16	-54.49	20.87	0	1	0	0
20230313115328	20.17	0.14	-55.58	20.87	0	1	0	0
20230313115329	20.14	0.18	-53.51	20.88	0	1	0	0
20230313115330	20.15	0.04	-65.34	20.88	0	1	0	0
20230313115331	20.15	0.18	-53.5	20.88	0	1	0	0
20230313115332	20.17	0.18	-53.49	20.87	0	1	0	0
20230313115333	20.14	0.12	-56.85	20.88	0	1	0	0
20230313115334	20.14	0.14	-55.59	20.88	0	1	0	0
20230313115335	20.17	0.1	-58.3	20.87	0	1	0	0
20230313115336	20.15	0.22	-51.8	20.87	0	1	0	0
20230313115337	20.17	0.14	-55.58	20.87	0	1	0	0
20230313115338	20.17	0.08	-60.06	20.88	0	1	0	0
20230313115339	20.15	0.12	-56.84	20.88	0	1	0	0
20230313115341	20.15	0.1	-58.31	20.88	0	1	0	0
20230313115342	20.15	0.12	-56.84	20.88	0	1	0	0
20230313115343	20.15	0.16	-54.48	20.88	0	1	0	0
20230313115344	20.15	0.1	-58.31	20.88	0	1	0	0
20230313115345	20.14	0.04	-65.34	20.86	0	1	0	0
20230313115346	20.17	0.14	-55.58	20.87	0	1	0	0
20230313115347	20.17	0.16	-54.47	20.87	0	1	0	0
20230313115348	20.17	0.12	-56.83	20.87	0	1	0	0
20230313115349	20.17	0.06	-62.28	20.88	0	1	0	0
20230313115350	20.15	0.08	-60.07	20.88	0	1	0	0
20230313115351	20.15	0.14	-55.59	20.88	0	1	0	0
20230313115352	20.15	0.08	-60.07	20.88	0	1	0	0
20230313115353	20.14	0.1	-58.31	20.88	0	1	0	0
20230313115354	20.15	0.14	-55.59	20.88	0	1	0	0
20230313115356	20.17	0.06	-62.28	20.88	0	1	0	0
20230313115357	20.14	0.1	-58.31	20.87	0	1	0	0
20230313115358	20.14	0.12	-56.85	20.87	0	1	0	0
20230313115359	20.14	0.08	-60.08	20.88	0	1	0	0
20230313115400	20.15	0.1	-58.31	20.88	0	1	0	0
20230313115401	20.12	0.12	-56.86	20.88	0	1	0	0
20230313115402	20.15	0.14	-55.59	20.86	0	1	0	0
20230313115403	20.17	0.1	-58.3	20.88	0	1	0	0
20230313115404	20.17	0.1	-58.3	20.88	0	1	0	0
20230313115405	20.15	0.12	-56.84	20.88	0	1	0	0
20230313115406	20.15	0.08	-60.07	20.87	0	1	0	0
20230313115407	20.15	0.12	-56.84	20.88	0	1	0	0
20230313115408	20.15	0.12	-56.84	20.87	0	1	0	0
20230313115409	20.12	0.18	-53.52	20.86	0	1	0	0
20230313115411	20.15	0.1	-58.31	20.88	0	1	0	0
20230313115412	20.15	0.08	-60.07	20.86	0	1	0	0
20230313115413	20.14	0.12	-56.85	20.88	0	1	0	0
20230313115414	20.15	0.12	-56.84	20.88	0	1	0	0
20230313115415	20.15	0.08	-60.07	20.87	0	1	0	0
20230313115416	20.15	0.1	-58.31	20.87	0	1	0	0
20230313115417	20.15	0.1	-58.31	20.88	0	1	0	0
20230313115418	20.17	0.12	-56.83	20.88	0	1	0	0
20230313115419	20.14	0.1	-58.31	20.87	0	1	0	0
20230313115420	20.14	0.06	-62.3	20.88	0	1	0	0
20230313115421	20.12	0.12	-56.86	20.88	0	1	0	0
20230313115422	20.14	0.1	-58.31	20.88	0	1	0	0
20230313115423	20.15	0.12	-56.84	20.88	0	1	0	0
20230313115424	20.15	0.08	-60.07	20.86	0	1	0	0
20230313115425	20.18	0.16	-54.47	20.87	0	1	0	0
20230313115427	20.14	0.04	-65.34	20.88	0	1	0	0
20230313115428	20.15	0.12	-56.84	20.87	0	1	0	0
20230313115429	20.14	0.06	-62.3	20.88	0	1	0	0
20230313115430	20.15	0.1	-58.31	20.88	0	1	0	0
20230313115431	20.15	0.06	-62.29	20.87	0	1	0	0
20230313115432	20.14	0.06	-62.3	20.88	0	1	0	0
20230313115433	20.18	0.1	-58.29	20.87	0	1	0	0
20230313115434	20.15	0.14	-55.59	20.88	0	1	0	0
20230313115435	20.15	0.1	-58.31	20.88	0	1	0	0
20230313115436	20.15	0.08	-60.07	20.87	0	1	0	0
20230313115437	20.14	0.16	-54.49	20.86	0	1	0	0
20230313115438	20.14	0.1	-58.31	20.87	0	1	0	0
20230313115439	20.15	0.08	-60.07	20.87	0	1	0	0
20230313115440	20.17	0.08	-60.06	20.87	0	1	0	0
20230313115442	20.14	0.1	-58.31	20.88	0	1	0	0
20230313115443	20.14	0.02	-70.31	20.88	0	1	0	0
20230313115444	20.18	0.1	-58.29	20.88	0	1	0	0
20230313115445	20.17	0.14	-55.58	20.88	0	1	0	0
20230313115446	20.17	0.08	-60.06	20.87	0	1	0	0
20230313115447	20.15	0.08	-60.07	20.88	0	1	0	0
20230313115448	20.14	0.14	-55.59	20.87	0	1	0	0
20230313115449	20.14	0.14	-55.59	20.88	0	1	0	0
20230313115450	20.15	0.08	-60.07	20.88	0	1	0	0
20230313115451	20.15	0.1	-58.31	20.87	0	1	0	0
20230313115452	20.14	0.12	-56.85	20.87	0	1	0	0
20230313115453	20.15	0.1	-58.31	20.88	0	1	0	0
20230313115454	20.15	0.1	-58.31	20.88	0	1	0	0
20230313115455	20.15	0.1	-58.31	20.87	0	1	0	0
20230313115457	20.14	0.16	-54.49	20.88	0	1	0	0
20230313115458	20.17	0.14	-55.58	20.88	0	1	0	0
20230313115459	20.12	0.12	-56.86	20.88	0	1	0	0
20230313115500	20.15	0.14	-55.59	20.88	0	1	0	0
20230313115501	20.14	0.12	-56.85	20.88	0	1	0	0
20230313115502	20.15	0.08	-60.07	20.87	0	1	0	0
20230313115503	20.14	0.14	-55.59	20.87	0	1	0	0
20230313115504	20.14	0.12	-56.85	20.86	0	1	0	0
20230313115505	20.17	0.08	-60.06	20.88	0	1	0	0
20230313115506	20.17	0.14	-55.58	20.87	0	1	0	0
20230313115507	20.18	0.14	-55.57	20.88	0	1	0	0
20230313115508	20.14	0.08	-60.08	20.88	0	1	0	0
20230313115509	20.12	0.1	-58.32	20.88	0	1	0	0
20230313115510	20.17	0.18	-53.49	20.88	0	1	0	0
20230313115512	20.18	0.16	-54.47	20.87	0	1	0	0
20230313115513	20.15	0.12	-56.84	20.87	0	1	0	0
20230313115514	20.15	0.02	-70.31	20.87	0	1	0	0
20230313115515	20.15	0.12	-56.84	20.88	0	1	0	0
20230313115516	20.15	0.16	-54.48	20.88	0	1	0	0
20230313115517	20.15	0.14	-55.59	20.88	0	1	0	0
20230313115518	20.15	0.16	-54.48	20.88	0	1	0	0
20230313115519	20.15	0.04	-65.34	20.88	0	1	0	0
20230313115520	20.15	0.08	-60.07	20.88	0	1	0	0
20230313115521	20.15	0.1	-58.31	20.87	0	1	0	0
20230313115522	20.15	0.14	-55.59	20.88	0	1	0	0
20230313115523	20.15	0.12	-56.84	20.86	0	1	0	0
20230313115524	20.15	0.1	-58.31	20.88	0	1	0	0
20230313115525	20.15	0.14	-55.59	20.88	0	1	0	0
20230313115527	20.17	0.14	-55.58	20.88	0	1	0	0
20230313115528	20.15	0.1	-58.31	20.87	0	1	0	0
20230313115529	20.15	0.12	-56.84	20.87	0	1	0	0
20230313115530	20.14	0.12	-56.85	20.87	0	1	0	0
20230313115531	20.14	0.12	-56.85	20.88	0	1	0	0
20230313115532	20.15	0.14	-55.59	20.87	0	1	0	0
20230313115533	20.17	0.14	-55.58	20.88	0	1	0	0
20230313115534	20.12	0.08	-60.09	20.88	0	1	0	0
20230313115535	20.14	0.1	-58.31	20.87	0	1	0	0
20230313115536	20.14	0.16	-54.49	20.87	0	1	0	0
20230313115537	20.17	0.12	-56.83	20.87	0	1	0	0
20230313115538	20.14	0.16	-54.49	20.88	0	1	0	0
20230313115539	20.17	0.14	-55.58	20.87	0	1	0	0
20230313115540	20.18	0.12	-56.83	20.88	0	1	0	0
20230313115541	20.14	0.14	-55.59	20.87	0	1	0	0
20230313115543	20.17	0.06	-62.28	20.88	0	1	0	0
20230313115544	20.17	0.16	-54.47	20.88	0	1	0	0
20230313115545	20.15	0.06	-62.29	20.87	0	1	0	0
20230313115546	20.14	0.14	-55.59	20.88	0	1	0	0
20230313115547	20.14	0.14	-55.59	20.88	0	1	0	0
20230313115548	20.14	0.12	-56.85	20.87	0	1	0	0
20230313115549	20.15	0.18	-53.5	20.88	0	1	0	0
20230313115550	20.14	0.1	-58.31	20.88	0	1	0	0
20230313115551	20.12	0.12	-56.86	20.87	0	1	0	0
20230313115552	20.17	0.1	-58.3	20.88	0	1	0	0
20230313115553	20.14	0.14	-55.59	20.87	0	1	0	0
20230313115554	20.15	0.1	-58.31	20.88	0	1	0	0
20230313115555	20.15	0.12	-56.84	20.88	0	1	0	0
20230313115556	20.15	0.16	-54.48	20.88	0	1	0	0
20230313115558	20.15	0.06	-62.29	20.87	0	1	0	0
20230313115559	20.15	0.14	-55.59	20.88	0	1	0	0
20230313115600	20.17	0.1	-58.3	20.88	0	1	0	0
20230313115601	20.15	0.14	-55.59	20.88	0	1	0	0
20230313115602	20.15	0.16	-54.48	20.88	0	1	0	0
20230313115603	20.15	0.1	-58.31	20.87	0	1	0	0
20230313115604	20.11	0.14	-55.61	20.87	0	1	0	0
20230313115605	20.15	0.14	-55.59	20.86	0	1	0	0
20230313115606	20.14	0.1	-58.31	20.88	0	1	0	0
20230313115607	20.14	0.08	-60.08	20.87	0	1	0	0
20230313115608	20.14	0.08	-60.08	20.87	0	1	0	0
20230313115609	20.15	0.18	-53.5	20.87	0	1	0	0
20230313115610	20.17	0.14	-55.58	20.87	0	1	0	0
20230313115611	20.14	0.12	-56.85	20.87	0	1	0	0
20230313115613	20.14	0.08	-60.08	20.88	0	1	0	0
20230313115614	20.14	0.04	-65.34	20.88	0	1	0	0
20230313115615	20.15	0.16	-54.48	20.88	0	1	0	0
20230313115616	20.15	0.06	-62.29	20.87	0	1	0	0
20230313115617	20.15	0.14	-55.59	20.88	0	1	0	0
20230313115618	20.15	0.08	-60.07	20.88	0	1	0	0
20230313115619	20.15	0.12	-56.84	20.88	0	1	0	0
20230313115620	20.14	0.06	-62.3	20.87	0	1	0	0
20230313115621	20.15	0.12	-56.84	20.87	0	1	0	0
20230313115622	20.15	0.12	-56.84	20.88	0	1	0	0
20230313115623	20.17	0.16	-54.47	20.87	0	1	0	0
20230313115624	20.15	0.12	-56.84	20.87	0	1	0	0
20230313115625	20.17	0.1	-58.3	20.87	0	1	0	0
20230313115626	20.15	0.14	-55.59	20.87	0	1	0	0
20230313115627	20.14	0.1	-58.31	20.88	0	1	0	0
20230313115629	20.14	0.14	-55.59	20.88	0	1	0	0
20230313115630	20.15	0.06	-62.29	20.88	0	1	0	0
20230313115631	20.15	0.14	-55.59	20.87	0	1	0	0
20230313115632	20.15	0.12	-56.84	20.88	0	1	0	0
20230313115633	20.15	0.12	-56.84	20.87	0	1	0	0
20230313115634	20.15	0.16	-54.48	20.87	0	1	0	0
20230313115635	20.14	0.08	-60.08	20.88	0	1	0	0
20230313115636	20.15	0.06	-62.29	20.87	0	1	0	0
20230313115637	20.15	0.16	-54.48	20.88	0	1	0	0
20230313115638	20.15	0.12	-56.84	20.88	0	1	0	0
20230313115639	20.17	0.1	-58.3	20.88	0	1	0	0
20230313115640	20.14	0.08	-60.08	20.88	0	1	0	0
20230313115641	20.15	0.1	-58.31	20.88	0	1	0	0
20230313115643	20.15	0.1	-58.31	20.88	0	1	0	0
20230313115644	20.14	0.2	-52.62	20.87	0	1	0	0
20230313115645	20.15	0.14	-55.59	20.88	0	1	0	0
20230313115646	20.15	0.06	-62.29	20.88	0	1	0	0
20230313115647	20.15	0.14	-55.59	20.88	0	1	0	0
20230313115648	20.12	0.06	-62.31	20.86	0	1	0	0
20230313115649	20.15	0.1	-58.31	20.88	0	1	0	0
20230313115650	20.12	0.14	-55.6	20.88	0	1	0	0
20230313115651	20.15	0.04	-65.34	20.88	0	1	0	0
20230313115652	20.15	0.14	-55.59	20.88	0	1	0	0
20230313115653	20.15	0.06	-62.29	20.88	0	1	0	0
20230313115654	20.15	0.06	-62.29	20.87	0	1	0	0
20230313115655	20.17	0.14	-55.58	20.88	0	1	0	0
20230313115656	20.14	0.1	-58.31	20.88	0	1	0	0
20230313115657	20.15	0.14	-55.59	20.88	0	1	0	0
20230313115659	20.15	0.14	-55.59	20.88	0	1	0	0
20230313115700	20.15	0.14	-55.59	20.88	0	1	0	0
20230313115701	20.14	0.18	-53.51	20.88	0	1	0	0
20230313115702	20.15	0.16	-54.48	20.87	0	1	0	0
20230313115703	20.15	0.08	-60.07	20.88	0	1	0	0
20230313115704	20.15	0.12	-56.84	20.88	0	1	0	0
20230313115705	20.15	0.14	-55.59	20.87	0	1	0	0
20230313115706	20.14	0.08	-60.08	20.87	0	1	0	0
20230313115707	20.14	0.12	-56.85	20.88	0	1	0	0
20230313115708	20.15	0.12	-56.84	20.88	0	1	0	0
20230313115709	20.14	0.14	-55.59	20.88	0	1	0	0
20230313115710	20.15	0.16	-54.48	20.87	0	1	0	0
20230313115711	20.15	0.12	-56.84	20.87	0	1	0	0
20230313115712	20.15	0.08	-60.07	20.87	0	1	0	0
20230313115714	20.14	0.14	-55.59	20.88	0	1	0	0
20230313115715	20.15	0.12	-56.84	20.88	0	1	0	0
20230313115716	20.17	0.16	-54.47	20.87	0	1	0	0
20230313115717	20.15	0.08	-60.07	20.88	0	1	0	0
20230313115718	20.15	0.16	-54.48	20.87	0	1	0	0
20230313115719	20.15	0.12	-56.84	20.88	0	1	0	0
20230313115720	20.15	0.1	-58.31	20.87	0	1	0	0
20230313115721	20.17	0.16	-54.47	20.87	0	1	0	0
20230313115722	20.14	0.06	-62.3	20.88	0	1	0	0
20230313115723	20.15	0.16	-54.48	20.87	0	1	0	0
20230313115724	20.14	0.12	-56.85	20.88	0	1	0	0
20230313115725	20.14	0.08	-60.08	20.88	0	1	0	0
20230313115726	20.15	0.1	-58.31	20.88	0	1	0	0
20230313115727	20.14	0.14	-55.59	20.88	0	1	0	0
20230313115729	20.15	0.16	-54.48	20.87	0	1	0	0
20230313115730	20.14	0.12	-56.85	20.88	0	1	0	0
20230313115731	20.14	0.12	-56.85	20.87	0	1	0	0
20230313115732	20.14	0.12	-56.85	20.87	0	1	0	0
20230313115733	20.14	0.1	-58.31	20.88	0	1	0	0
20230313115734	20.14	0.1	-58.31	20.87	0	1	0	0
20230313115735	20.17	0.12	-56.83	20.88	0	1	0	0
20230313115736	20.15	0.1	-58.31	20.88	0	1	0	0
20230313115737	20.14	0.14	-55.59	20.88	0	1	0	0
20230313115738	20.15	0.1	-58.31	20.88	0	1	0	0
20230313115739	20.15	0.1	-58.31	20.87	0	1	0	0
20230313115740	20.15	0.06	-62.29	20.88	0	1	0	0
20230313115741	20.15	0.08	-60.07	20.88	0	1	0	0
20230313115742	20.12	0.06	-62.31	20.88	0	1	0	0
20230313115744	20.15	0.16	-54.48	20.87	0	1	0	0
20230313115745	20.19	0.1	-58.29	20.87	0	1	0	0
20230313115746	20.15	0.12	-56.84	20.88	0	1	0	0
20230313115747	20.14	0.16	-54.49	20.87	0	1	0	0
20230313115748	20.15	0.08	-60.07	20.88	0	1	0	0
20230313115749	20.15	0.12	-56.84	20.87	0	1	0	0
20230313115750	20.14	0.08	-60.08	20.88	0	1	0	0
20230313115751	20.14	0.12	-56.85	20.87	0	1	0	0
20230313115752	20.17	0.12	-56.83	20.88	0	1	0	0
20230313115753	20.15	0.12	-56.84	20.88	0	1	0	0
20230313115754	20.14	0.16	-54.49	20.87	0	1	0	0
20230313115755	20.14	0.14	-55.59	20.88	0	1	0	0
20230313115756	20.14	0.1	-58.31	20.88	0	1	0	0
20230313115757	20.15	0.12	-56.84	20.87	0	1	0	0
20230313115759	20.15	0.12	-56.84	20.87	0	1	0	0
20230313115800	20.17	0.08	-60.06	20.87	0	1	0	0
20230313115801	20.14	0.12	-56.85	20.87	0	1	0	0
20230313115802	20.14	0.08	-60.08	20.87	0	1	0	0
20230313115803	20.15	0.08	-60.07	20.87	0	1	0	0
20230313115804	20.15	0.06	-62.29	20.86	0	1	0	0
20230313115805	20.14	0.12	-56.85	20.87	0	1	0	0
20230313115806	20.15	0.12	-56.84	20.88	0	1	0	0
20230313115807	20.17	0.06	-62.28	20.88	0	1	0	0
20230313115808	20.17	0.08	-60.06	20.88	0	1	0	0
20230313115809	20.12	0.1	-58.32	20.87	0	1	0	0
20230313115810	20.15	0.08	-60.07	20.87	0	1	0	0
20230313115811	20.12	0.1	-58.32	20.88	0	1	0	0
20230313115812	20.14	0.14	-55.59	20.88	0	1	0	0
20230313115814	20.14	0.06	-62.3	20.88	0	1	0	0
20230313115815	20.14	0.06	-62.3	20.88	0	1	0	0
20230313115816	20.15	0.08	-60.07	20.88	0	1	0	0
20230313115817	20.15	0.1	-58.31	20.87	0	1	0	0
20230313115818	20.15	0.08	-60.07	20.87	0	1	0	0
20230313115819	20.17	0.12	-56.83	20.87	0	1	0	0
20230313115820	20.17	0.16	-54.47	20.88	0	1	0	0
20230313115821	20.14	0.14	-55.59	20.87	0	1	0	0
20230313115822	20.15	0.04	-65.34	20.88	0	1	0	0
20230313115823	20.15	0.12	-56.84	20.87	0	1	0	0
20230313115824	20.17	0.12	-56.83	20.87	0	1	0	0
20230313115825	20.14	0.1	-58.31	20.87	0	1	0	0
20230313115826	20.14	0.12	-56.85	20.87	0	1	0	0
20230313115827	20.15	0.14	-55.59	20.87	0	1	0	0
20230313115828	20.15	0.1	-58.31	20.88	0	1	0	0
20230313115830	20.14	0.1	-58.31	20.87	0	1	0	0
20230313115831	20.15	0.08	-60.07	20.88	0	1	0	0
20230313115832	20.14	0.04	-65.34	20.88	0	1	0	0
20230313115833	20.14	0.14	-55.59	20.87	0	1	0	0
20230313115834	20.14	0.1	-58.31	20.87	0	1	0	0
20230313115835	20.15	0.04	-65.34	20.87	0	1	0	0
20230313115836	20.15	0.14	-55.59	20.88	0	1	0	0
20230313115837	20.14	0.16	-54.49	20.87	0	1	0	0
20230313115838	20.14	0.1	-58.31	20.87	0	1	0	0
20230313115839	20.12	0.08	-60.09	20.88	0	1	0	0
20230313115840	20.15	0.14	-55.59	20.88	0	1	0	0
20230313115841	20.15	0.12	-56.84	20.88	0	1	0	0
20230313115842	20.14	0.04	-65.34	20.88	0	1	0	0
20230313115843	20.18	0.14	-55.57	20.88	0	1	0	0
20230313115845	20.15	0.04	-65.34	20.88	0	1	0	0
20230313115846	20.12	0.04	-65.35	20.87	0	1	0	0
20230313115847	20.11	0.12	-56.86	20.87	0	1	0	0
20230313115848	20.14	0.08	-60.08	20.87	0	1	0	0
20230313115849	20.14	0.1	-58.31	20.88	0	1	0	0
20230313115850	20.14	0.08	-60.08	20.87	0	1	0	0
20230313115851	20.15	0.16	-54.48	20.87	0	1	0	0
20230313115852	20.14	0.1	-58.31	20.88	0	1	0	0
20230313115853	20.15	0.12	-56.84	20.88	0	1	0	0
20230313115854	20.14	0.14	-55.59	20.88	0	1	0	0
20230313115855	20.15	0.1	-58.31	20.88	0	1	0	0
20230313115856	20.14	0.12	-56.85	20.87	0	1	0	0
20230313115857	20.15	0.12	-56.84	20.88	0	1	0	0
20230313115858	20.14	0.1	-58.31	20.87	0	1	0	0
20230313115900	20.12	0.08	-60.09	20.88	0	1	0	0
20230313115901	20.12	0.12	-56.86	20.88	0	1	0	0
20230313115902	20.12	0.06	-62.31	20.88	0	1	0	0
20230313115903	20.14	0.14	-55.59	20.87	0	1	0	0
20230313115904	20.15	0.18	-53.5	20.88	0	1	0	0
20230313115905	20.15	0.14	-55.59	20.88	0	1	0	0
20230313115906	20.15	0.14	-55.59	20.87	0	1	0	0
20230313115907	20.14	0.14	-55.59	20.88	0	1	0	0
20230313115908	20.12	0.12	-56.86	20.87	0	1	0	0
20230313115909	20.15	0.08	-60.07	20.87	0	1	0	0
20230313115910	20.14	0.12	-56.85	20.88	0	1	0	0
20230313115911	20.14	0.06	-62.3	20.88	0	1	0	0
20230313115912	20.14	0.1	-58.31	20.87	0	1	0	0
20230313115913	20.15	0.1	-58.31	20.88	0	1	0	0
20230313115915	20.14	0.06	-62.3	20.88	0	1	0	0
20230313115916	20.14	0.04	-65.34	20.88	0	1	0	0
20230313115917	20.12	0.06	-62.31	20.88	0	1	0	0
20230313115918	20.14	0.1	-58.31	20.88	0	1	0	0
20230313115919	20.14	0.1	-58.31	20.88	0	1	0	0
20230313115920	20.14	0.1	-58.31	20.88	0	1	0	0
20230313115921	20.12	0.12	-56.86	20.87	0	1	0	0
20230313115922	20.15	0.08	-60.07	20.88	0	1	0	0
20230313115923	20.12	0.1	-58.32	20.88	0	1	0	0
20230313115924	20.14	0.16	-54.49	20.88	0	1	0	0
20230313115925	20.15	0.06	-62.29	20.87	0	1	0	0
20230313115926	20.12	0.1	-58.32	20.88	0	1	0	0
20230313115927	20.14	0.08	-60.08	20.87	0	1	0	0
20230313115928	20.15	0.08	-60.07	20.88	0	1	0	0
20230313115930	20.14	0.04	-65.34	20.87	0	1	0	0
20230313115931	20.14	0.16	-54.49	20.87	0	1	0	0
20230313115932	20.12	0.08	-60.09	20.88	0	1	0	0
20230313115933	20.12	0.16	-54.5	20.88	0	1	0	0
20230313115934	20.11	0.16	-54.5	20.88	0	1	0	0
20230313115935	20.15	0.14	-55.59	20.88	0	1	0	0
20230313115936	20.15	0.16	-54.48	20.88	0	1	0	0
20230313115937	20.14	0.12	-56.85	20.87	0	1	0	0
20230313115938	20.14	0.1	-58.31	20.87	0	1	0	0
20230313115939	20.14	0.1	-58.31	20.88	0	1	0	0
20230313115940	20.14	0.04	-65.34	20.87	0	1	0	0
20230313115941	20.14	0.2	-52.62	20.88	0	1	0	0
20230313115942	20.17	0.18	-53.49	20.86	0	1	0	0
20230313115943	20.12	0.08	-60.09	20.87	0	1	0	0
20230313115945	20.14	0.1	-58.31	20.88	0	1	0	0
20230313115946	20.15	0.14	-55.59	20.87	0	1	0	0
20230313115947	20.12	0.08	-60.09	20.88	0	1	0	0
20230313115948	20.15	0.1	-58.31	20.87	0	1	0	0
20230313115949	20.14	0.16	-54.49	20.87	0	1	0	0
20230313115950	20.14	0.1	-58.31	20.87	0	1	0	0
20230313115951	20.15	0.18	-53.5	20.87	0	1	0	0
20230313115952	20.14	0.08	-60.08	20.87	0	1	0	0
20230313115953	20.14	0.16	-54.49	20.88	0	1	0	0
20230313115954	20.15	0.1	-58.31	20.88	0	1	0	0
20230313115955	20.12	0.1	-58.32	20.87	0	1	0	0
20230313115956	20.15	0.1	-58.31	20.87	0	1	0	0
20230313115957	20.14	0.1	-58.31	20.88	0	1	0	0
20230313115958	20.12	0.14	-55.6	20.87	0	1	0	0
20230313120000	20.18	0.06	-62.28	20.88	0	1	0	0
20230313120001	20.14	0.14	-55.59	20.88	0	1	0	0
20230313120002	20.14	0.12	-56.85	20.88	0	1	0	0
20230313120003	20.15	0.08	-60.07	20.88	0	1	0	0
20230313120004	20.12	0.16	-54.5	20.88	0	1	0	0
20230313120005	20.14	0.1	-58.31	20.88	0	1	0	0
20230313120006	20.15	0.12	-56.84	20.88	0	1	0	0
